filename,filepath,img_height,img_width,text_detected,ocr,coordinates,text_height,text_width,sentiment
1487.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1487.jpg,300,600,True,"HAPPINESS HABITS
START NOW","[{'x': 47, 'y': 26}, {'x': 430, 'y': 26}, {'x': 430, 'y': 114}, {'x': 47, 'y': 114}]",88,383,negative
1488.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1488.jpg,394,296,True,"EmilysQuotes.com
You will never be free
until you free yourself
from the prison of your
own false thoughts.
-Philip Arnold-","[{'x': 3, 'y': 4}, {'x': 288, 'y': 4}, {'x': 288, 'y': 376}, {'x': 3, 'y': 376}]",372,285,positive
1489.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1489.jpg,800,600,False,,[],0,0,positive
149.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/149.jpg,734,550,False,,[],0,0,neutral
1490.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1490.jpg,600,600,True,FRIENDLY,"[{'x': 210, 'y': 429}, {'x': 267, 'y': 429}, {'x': 267, 'y': 487}, {'x': 210, 'y': 487}]",58,57,positive
1491.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1491.jpg,800,600,False,,[],0,0,positive
1492.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1492.jpg,600,600,False,,[],0,0,positive
1493.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1493.jpg,600,600,False,,[],0,0,negative
1494.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1494.jpg,236,236,False,,[],0,0,negative
1495.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1495.jpg,600,600,False,,[],0,0,neutral
1496.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1496.jpg,600,600,False,,[],0,0,positive
1497.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1497.jpg,600,600,True,"Sdoor
66-66","[{'x': 31, 'y': 213}, {'x': 377, 'y': 213}, {'x': 377, 'y': 371}, {'x': 31, 'y': 371}]",158,346,positive
1498.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1498.jpg,600,600,True,"ARTIST
JUNE 17","[{'x': 487, 'y': 467}, {'x': 586, 'y': 467}, {'x': 586, 'y': 523}, {'x': 487, 'y': 523}]",56,99,positive
1499.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1499.jpg,400,600,True,VMU,"[{'x': 270, 'y': 375}, {'x': 322, 'y': 375}, {'x': 322, 'y': 399}, {'x': 270, 'y': 399}]",24,52,positive
15.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/15.jpg,800,600,True,"хо
KEW FOUND FLORY
20
F3
800 FA
F2
#
#3
3
HIT
S
NEC
NOW
FOUND
GLORY
Songs
NEW
FOUND
GLORY
NOT WITHOUT A FIGHT
LBACK
NIC
4
54
$
5
%
25
6
9 >
&
7
7
44
27
►11
16
E
R
T
Y
U
D
FL
G
H
* ∞
*
'
8
9
O
0
$10
J
K
L
P","[{'x': 1, 'y': 1}, {'x': 599, 'y': 1}, {'x': 599, 'y': 791}, {'x': 1, 'y': 791}]",790,598,neutral
150.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/150.jpg,735,490,True,"This woman is paid
by dog fighters to
obtain free or cheap
animals for bait
Location:
South Yorkshire
th Fuller/PA Wire","[{'x': 8, 'y': 436}, {'x': 430, 'y': 436}, {'x': 430, 'y': 730}, {'x': 8, 'y': 730}]",294,422,negative
1500.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1500.jpg,506,600,True,"Want You
fi. AJ Alegria
By: DSP","[{'x': 246, 'y': 21}, {'x': 599, 'y': 21}, {'x': 599, 'y': 477}, {'x': 246, 'y': 477}]",456,353,neutral
1501.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1501.jpg,337,599,False,,[],0,0,positive
1502.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1502.jpg,399,599,False,,[],0,0,positive
1503.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1503.jpg,492,333,True,LAWLESS,"[{'x': 119, 'y': 269}, {'x': 317, 'y': 269}, {'x': 317, 'y': 348}, {'x': 119, 'y': 348}]",79,198,positive
1504.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1504.jpg,725,600,True,"Parents In
Recovery
I'm beautifully broken, perfectly
imperfect, beautiful in my flaws.
All together, I am a
beautiful disaster
-Kate McCarthy","[{'x': 50, 'y': 55}, {'x': 555, 'y': 55}, {'x': 555, 'y': 681}, {'x': 50, 'y': 681}]",626,505,positive
1505.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1505.jpg,300,500,True,"WE ARE BEAUTIFUL
IN EVERY SINGLE WAY.
-CHRISTINA AGUILERA
QUOTETHATTALK.TUMBLR.COM","[{'x': 109, 'y': 132}, {'x': 391, 'y': 132}, {'x': 391, 'y': 194}, {'x': 109, 'y': 194}]",62,282,positive
1506.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1506.jpg,519,599,True,"F14 WED
00
FI4WED","[{'x': 113, 'y': 32}, {'x': 493, 'y': 32}, {'x': 493, 'y': 429}, {'x': 113, 'y': 429}]",397,380,positive
1507.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1507.jpg,600,600,True,"CONT
GROW
4P...
Erow
Love","[{'x': 162, 'y': 128}, {'x': 547, 'y': 128}, {'x': 547, 'y': 428}, {'x': 162, 'y': 428}]",300,385,negative
1508.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1508.jpg,450,600,True,"我们说
e-
7-2
Dani
TAT
Th
2015
the me
maney!
#
Serv
NGE
Ke","[{'x': 38, 'y': 150}, {'x': 599, 'y': 150}, {'x': 599, 'y': 439}, {'x': 38, 'y': 439}]",289,561,positive
1509.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1509.jpg,800,600,True,"ndar social
MANDA
Bassinas?
9
BG KD
FW-Vyda-PVE-Reino02
Conquistutor
Infinity
Knights,
DrVlad
0
cce
W
Dist
Requer Facçã
40'44: 5'16","[{'x': 0, 'y': 27}, {'x': 577, 'y': 27}, {'x': 577, 'y': 660}, {'x': 0, 'y': 660}]",633,577,negative
151.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/151.jpg,390,570,True,"X
HUGS
Kisses","[{'x': 98, 'y': 108}, {'x': 252, 'y': 108}, {'x': 252, 'y': 234}, {'x': 98, 'y': 234}]",126,154,positive
1510.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1510.jpg,800,600,True,"Cadence Theatre Company & The New Theatre present the World Premiere of
One Is Not
Oneself
By Gerard Lee
2nd-14th FEB 2015
7.30pm €15/12/10
Preview 2nd & 3rd
Directed by
Matthew Ralli
A play inspired by Noel
Coward, and including a
selection of his songs
the
new
theatre
Mark O'Regan
Paula Greevy-Lee
Ronan Murray
The New Theatre, 43 East Essex Street, Dublin 2 www.thenewtheatre.com 01 670 3361","[{'x': 106, 'y': 29}, {'x': 559, 'y': 29}, {'x': 559, 'y': 626}, {'x': 106, 'y': 626}]",597,453,positive
1511.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1511.jpg,600,600,True,"2
Thessalonians 3:16
THE LORD IS
WITH
YOU","[{'x': 35, 'y': 51}, {'x': 552, 'y': 51}, {'x': 552, 'y': 521}, {'x': 35, 'y': 521}]",470,517,positive
1512.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1512.jpg,800,600,True,"SCHOOL BUS
SCHOOL BU
VINLAUFUL SO PASS
TED COURTS ARE PLAY","[{'x': 100, 'y': 237}, {'x': 599, 'y': 237}, {'x': 599, 'y': 383}, {'x': 100, 'y': 383}]",146,499,positive
1513.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1513.jpg,600,600,True,"YOU
WERE
GIVEN
THIS LIFE
BECAUSE YOU ARE
STRONG ENOUGH
TO LIVE IT
Quotes Tags.com App","[{'x': 159, 'y': 195}, {'x': 576, 'y': 195}, {'x': 576, 'y': 599}, {'x': 159, 'y': 599}]",404,417,positive
1514.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1514.jpg,300,300,True,"an ocean between us
AS I LAY DYING","[{'x': 66, 'y': 112}, {'x': 282, 'y': 112}, {'x': 282, 'y': 174}, {'x': 66, 'y': 174}]",62,216,negative
1515.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1515.jpg,900,600,False,,[],0,0,negative
1516.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1516.jpg,1024,576,False,,[],0,0,positive
1517.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1517.jpg,626,469,False,,[],0,0,positive
1518.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1518.jpg,600,600,False,,[],0,0,positive
1519.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1519.jpg,800,600,False,,[],0,0,positive
152.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/152.jpg,674,600,True,"70m 17 & Lip
GREMLINS 2
THE NEW BATCH
TATHATHORP
WARNING DOING WARD","[{'x': 91, 'y': 77}, {'x': 387, 'y': 77}, {'x': 387, 'y': 490}, {'x': 91, 'y': 490}]",413,296,neutral
1520.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1520.jpg,600,600,True,"HAMLET
tegy
ABANDON
THE TAKING
MACAUSTER
AREN M
DARKLY
HANG
NO
LECT
KENYON
non
XAS
STARGAZER
AD AUDIE IN","[{'x': 30, 'y': 47}, {'x': 592, 'y': 47}, {'x': 592, 'y': 577}, {'x': 30, 'y': 577}]",530,562,neutral
1521.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1521.jpg,434,599,True,alysha,"[{'x': 52, 'y': 378}, {'x': 95, 'y': 378}, {'x': 95, 'y': 396}, {'x': 52, 'y': 396}]",18,43,neutral
1522.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1522.jpg,600,600,True,"D
SCH
@inspirations luxury","[{'x': 8, 'y': 51}, {'x': 588, 'y': 51}, {'x': 588, 'y': 591}, {'x': 8, 'y': 591}]",540,580,positive
1523.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1523.jpg,360,480,True,"HAST&
CURIOUS
SECONDO TRAILER UFFICIALE","[{'x': 73, 'y': 109}, {'x': 404, 'y': 109}, {'x': 404, 'y': 232}, {'x': 73, 'y': 232}]",123,331,positive
1524.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1524.jpg,600,600,False,,[],0,0,positive
1525.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1525.jpg,360,480,True,FURIOUS 60,"[{'x': 11, 'y': 65}, {'x': 464, 'y': 65}, {'x': 464, 'y': 119}, {'x': 11, 'y': 119}]",54,453,neutral
1526.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1526.jpg,680,600,False,,[],0,0,neutral
1527.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1527.jpg,950,600,True,"ONE LAST RIDE
FURIOUS7
APRIL 3
PG-13
IN THEATERS AND IMAX
BRIGNALTIEN","[{'x': 19, 'y': 416}, {'x': 488, 'y': 416}, {'x': 488, 'y': 936}, {'x': 19, 'y': 936}]",520,469,neutral
1528.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1528.jpg,400,600,True,ALTERNATIVE PASTORS,"[{'x': 13, 'y': 19}, {'x': 72, 'y': 19}, {'x': 72, 'y': 26}, {'x': 13, 'y': 26}]",7,59,negative
1529.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1529.jpg,800,600,True,"4-2015
fic
லே","[{'x': 0, 'y': 176}, {'x': 167, 'y': 176}, {'x': 167, 'y': 288}, {'x': 0, 'y': 288}]",112,167,positive
153.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/153.jpg,450,600,False,,[],0,0,neutral
1530.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1530.jpg,248,600,False,,[],0,0,positive
1531.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1531.jpg,600,600,True,"AM
SAFE
PSALM 275","[{'x': 149, 'y': 213}, {'x': 440, 'y': 213}, {'x': 440, 'y': 444}, {'x': 149, 'y': 444}]",231,291,negative
1532.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1532.jpg,798,599,True,ALLE,"[{'x': 224, 'y': 400}, {'x': 477, 'y': 400}, {'x': 477, 'y': 585}, {'x': 224, 'y': 585}]",185,253,positive
1533.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1533.jpg,800,600,False,,[],0,0,positive
1534.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1534.jpg,480,480,False,,[],0,0,negative
1535.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1535.jpg,808,600,False,,[],0,0,negative
1536.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1536.jpg,600,600,True,"IN-N-OUT
BURGER
EQUILIBRIC
Папа
Don't cut or luck
NEC.org","[{'x': 93, 'y': 320}, {'x': 513, 'y': 320}, {'x': 513, 'y': 593}, {'x': 93, 'y': 593}]",273,420,positive
1537.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1537.jpg,337,599,False,,[],0,0,positive
1538.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1538.jpg,600,600,False,,[],0,0,positive
1539.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1539.jpg,600,600,True,ard,"[{'x': 176, 'y': 237}, {'x': 254, 'y': 237}, {'x': 254, 'y': 266}, {'x': 176, 'y': 266}]",29,78,positive
154.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/154.jpg,337,599,True,"NATIONA
STATES OF
SECURITY
AMERICA
CY
*","[{'x': 50, 'y': 0}, {'x': 495, 'y': 0}, {'x': 495, 'y': 336}, {'x': 50, 'y': 336}]",336,445,negative
1540.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1540.jpg,600,600,False,,[],0,0,positive
1541.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1541.jpg,600,600,False,,[],0,0,positive
1542.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1542.jpg,401,599,False,,[],0,0,positive
1543.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1543.jpg,336,598,True,Alfprint,"[{'x': 504, 'y': 142}, {'x': 532, 'y': 142}, {'x': 532, 'y': 154}, {'x': 504, 'y': 154}]",12,28,negative
1544.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1544.jpg,800,600,False,,[],0,0,positive
1545.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1545.jpg,1024,576,True,"07:13
Great start to the day outside ...","[{'x': 87, 'y': 436}, {'x': 479, 'y': 436}, {'x': 479, 'y': 723}, {'x': 87, 'y': 723}]",287,392,neutral
1546.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1546.jpg,500,593,False,,[],0,0,neutral
1547.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1547.jpg,600,600,False,,[],0,0,neutral
1548.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1548.jpg,355,600,True,"darkness
overcomes you","[{'x': 28, 'y': 261}, {'x': 140, 'y': 261}, {'x': 140, 'y': 293}, {'x': 28, 'y': 293}]",32,112,positive
1549.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1549.jpg,227,400,True,LGANGE,"[{'x': 155, 'y': 48}, {'x': 330, 'y': 48}, {'x': 330, 'y': 128}, {'x': 155, 'y': 128}]",80,175,positive
155.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/155.jpg,178,312,True,"ON
RESULTS
OH
vacation?
HOW
LONG?!","[{'x': 22, 'y': 11}, {'x': 293, 'y': 11}, {'x': 293, 'y': 62}, {'x': 22, 'y': 62}]",51,271,positive
1550.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1550.jpg,600,600,False,,[],0,0,neutral
1551.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1551.jpg,322,599,True,Sabbat,"[{'x': 17, 'y': 24}, {'x': 577, 'y': 24}, {'x': 577, 'y': 311}, {'x': 17, 'y': 311}]",287,560,positive
1552.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1552.jpg,600,600,False,,[],0,0,positive
1553.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1553.jpg,625,599,True,"Worrying does not empty
tomorrow of its troubles,
it empties today
of its strength.
-Corrie Ten Boom","[{'x': 126, 'y': 174}, {'x': 470, 'y': 174}, {'x': 470, 'y': 375}, {'x': 126, 'y': 375}]",201,344,neutral
1554.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1554.jpg,335,334,False,,[],0,0,neutral
1555.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1555.jpg,600,500,False,,[],0,0,positive
1556.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1556.jpg,278,600,True,"Xo
:)
):
I","[{'x': 84, 'y': 46}, {'x': 410, 'y': 46}, {'x': 410, 'y': 103}, {'x': 84, 'y': 103}]",57,326,positive
1557.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1557.jpg,1024,576,True,"PE-girls
WA
COLORFUL
R
藤井荻花
LIVE TOUR 2015
KAREN
Flower Happiness
Flower
00
E-girls
Happiness","[{'x': 13, 'y': 12}, {'x': 568, 'y': 12}, {'x': 568, 'y': 1014}, {'x': 13, 'y': 1014}]",1002,555,neutral
1558.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1558.jpg,325,600,True,"""We tend to forget that Happiness doesn't come as a result
of getting something we don't have, but rather of recognizing
and appreciating what we do have."" Frederick Keowig","[{'x': 18, 'y': 28}, {'x': 567, 'y': 28}, {'x': 567, 'y': 120}, {'x': 18, 'y': 120}]",92,549,neutral
1559.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1559.jpg,600,600,True,FT,"[{'x': 275, 'y': 322}, {'x': 287, 'y': 322}, {'x': 287, 'y': 331}, {'x': 275, 'y': 331}]",9,12,neutral
156.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/156.jpg,755,537,False,,[],0,0,positive
1560.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1560.jpg,941,600,False,,[],0,0,negative
1561.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1561.jpg,600,300,False,,[],0,0,positive
1562.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1562.jpg,336,600,True,"POWER RECLINING SECTIONAL
HEATED SEATS
TOUCH SCREEN CONT
EING CUP HOLD
ORIGINAL PRICE: $2799 SALE: $1999","[{'x': 12, 'y': 272}, {'x': 281, 'y': 272}, {'x': 281, 'y': 330}, {'x': 12, 'y': 330}]",58,269,neutral
1563.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1563.jpg,600,600,False,,[],0,0,negative
1564.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1564.jpg,600,600,True,"Help them
They cant speak but we have to understand!","[{'x': 53, 'y': 513}, {'x': 551, 'y': 513}, {'x': 551, 'y': 567}, {'x': 53, 'y': 567}]",54,498,negative
1565.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1565.jpg,480,480,True,"A BABY ELEPHANT THAT LOST HER
MOTHER GREETS THE MAN THAT IS
CARING FOR HER.","[{'x': 11, 'y': 392}, {'x': 457, 'y': 392}, {'x': 457, 'y': 466}, {'x': 11, 'y': 466}]",74,446,positive
1566.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1566.jpg,600,600,True,"1:13
AT&T
8:49 PM
@ 16%
Hopeless
Breaking Benjamin - Dear Agony
||
-2:06
breaking benjamin
DEAR AGONY","[{'x': 42, 'y': 10}, {'x': 553, 'y': 10}, {'x': 553, 'y': 353}, {'x': 42, 'y': 353}]",343,511,positive
1567.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1567.jpg,900,600,False,,[],0,0,negative
1568.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1568.jpg,500,540,False,,[],0,0,negative
1569.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1569.jpg,437,599,True,"""Why aren't you helping me?""
PETA","[{'x': 34, 'y': 63}, {'x': 587, 'y': 63}, {'x': 587, 'y': 429}, {'x': 34, 'y': 429}]",366,553,positive
157.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/157.jpg,424,600,True,"ZINDAGINOOR
colos","[{'x': 122, 'y': 177}, {'x': 599, 'y': 177}, {'x': 599, 'y': 324}, {'x': 122, 'y': 324}]",147,477,positive
1570.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1570.jpg,820,496,True,"Enemy Botlane
My Botlane
League of Legends
Handcrafted by League Of Humor for iFunny :)
ifunny mobi","[{'x': 9, 'y': 8}, {'x': 481, 'y': 8}, {'x': 481, 'y': 819}, {'x': 9, 'y': 819}]",811,472,negative
1571.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1571.jpg,351,599,True,"33333
D
ก
BLOBS COUNTER
5/6
11
14
2400
2800","[{'x': 23, 'y': 9}, {'x': 590, 'y': 9}, {'x': 590, 'y': 346}, {'x': 23, 'y': 346}]",337,567,neutral
1572.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1572.jpg,600,600,True,"L
BOW 4 ME GP
23al
Breeas","[{'x': 161, 'y': 62}, {'x': 599, 'y': 62}, {'x': 599, 'y': 302}, {'x': 161, 'y': 302}]",240,438,positive
1573.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1573.jpg,250,300,False,,[],0,0,positive
1574.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1574.jpg,183,236,False,,[],0,0,positive
1575.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1575.jpg,261,261,False,,[],0,0,negative
1576.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1576.jpg,424,600,True,"Have you engaged in self-
injury in the past 2 weeks?
You may be eligible for an
online study.
#OnlineSelfInjuryStudy","[{'x': 14, 'y': 69}, {'x': 330, 'y': 69}, {'x': 330, 'y': 388}, {'x': 14, 'y': 388}]",319,316,negative
1577.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1577.jpg,600,600,False,,[],0,0,positive
1578.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1578.jpg,1024,576,True,"oo Sprint
3:49 PM
173%
Captain Tyin Knots
@Conor Gilldo
No
Ev
34
C
Or
@
Pending
Blocked
You have been blocked from
following this account at the request
of the user.
send a follow request.
OK
Timelines
Notifications Messages
Me","[{'x': 21, 'y': 10}, {'x': 531, 'y': 10}, {'x': 531, 'y': 1015}, {'x': 21, 'y': 1015}]",1005,510,positive
1579.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1579.jpg,800,600,False,,[],0,0,positive
158.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/158.jpg,828,500,True,"HOLLY SAY MY NAME
HEI-SEN-BERG
YOU'RE GODDAMN RIGHT","[{'x': 13, 'y': 178}, {'x': 491, 'y': 178}, {'x': 491, 'y': 804}, {'x': 13, 'y': 804}]",626,478,positive
1580.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1580.jpg,341,341,True,"GUSTAVO CERATI
FUERZANATURAL","[{'x': 41, 'y': 12}, {'x': 272, 'y': 12}, {'x': 272, 'y': 57}, {'x': 41, 'y': 57}]",45,231,positive
1581.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1581.jpg,800,600,True,"EQUIR
EVANGELIZE
EFOUR
NEW HOPE","[{'x': 92, 'y': 56}, {'x': 575, 'y': 56}, {'x': 575, 'y': 771}, {'x': 92, 'y': 771}]",715,483,neutral
1582.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1582.jpg,600,600,True,@Elena pravia,"[{'x': 151, 'y': 418}, {'x': 238, 'y': 418}, {'x': 238, 'y': 446}, {'x': 151, 'y': 446}]",28,87,positive
1583.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1583.jpg,800,600,True,0,"[{'x': 336, 'y': 645}, {'x': 403, 'y': 645}, {'x': 403, 'y': 723}, {'x': 336, 'y': 723}]",78,67,positive
1584.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1584.jpg,600,600,False,,[],0,0,positive
1585.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1585.jpg,588,600,True,"Remember no one can
make you feel inferior
without your consent
-Eleanor Roosevelt
spire your Life {shouttr.net}","[{'x': 7, 'y': 146}, {'x': 584, 'y': 146}, {'x': 584, 'y': 562}, {'x': 7, 'y': 562}]",416,577,positive
1586.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1586.jpg,800,600,True,"T
THROWS
RIGHT
All Hen
Pantera
THROWS
RIGHT
player profiles
KYLE ESTAND #29
YR
POS D.O.B. HT WT BATS THROWS
SO RHP
09/13/94 5'11"" 170 RIGHT RIGHT
Hometown: Evergreen Park, IL
High School: St. Laurence High School
Major: Criminal Justice
Minor: Sociology
Favorite MLB Player: lan Kinsler
Favorite MLB Team: Chicago White Sox
HS Highlights: All IMG tournament team, being elected into
the Catholic League All-Star team, winning the Catholic League Blue Conference two years
in a row, winning regionals two years in a row, and coming in third in Summer State playoffs.
People to Thank: I would like to thank my mother, father, both brothers, sister, grandpar-
ents, and everyone involved in my life.
College Highlights: Throwing two scoreless innings against Wayne State in Florida.
Hobbies: Shredding in Guitar Hero, hanging out with the boys, and watching Netflix.
CHASE FIELDHOUSE #6
YR
POS D.O.B. HT WT
BATS THROWS
JR
OF
06/10/93 5'10"" 205 RIGHT RIGHT
Hometown: St. John, IN
High School: Lake Central High School
Major: Communication
Minor: Business","[{'x': 0, 'y': 219}, {'x': 596, 'y': 219}, {'x': 596, 'y': 799}, {'x': 0, 'y': 799}]",580,596,positive
1587.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1587.jpg,600,600,False,,[],0,0,positive
1588.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1588.jpg,800,600,True,"HOME
155
FOULS
00:0
PERIOO
GUEST
44
BONUS>>
PLAYER FOUL
FOULS
MATCH
SCORE
Coca-Cola
zero
00:0
HOME
55
FOULS
PERIOD
P4 P
<BONUS
PLAYER
Coca-Cola
zero
GUEST
FOUL
41
FOULS
9 142 10
SCORE
MATCH
SCORE","[{'x': 21, 'y': 272}, {'x': 425, 'y': 272}, {'x': 425, 'y': 514}, {'x': 21, 'y': 514}]",242,404,positive
1589.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1589.jpg,337,599,True,"Gov Cuomo
You're
Wrong","[{'x': 264, 'y': 157}, {'x': 351, 'y': 157}, {'x': 351, 'y': 239}, {'x': 264, 'y': 239}]",82,87,negative
159.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/159.jpg,600,600,True,"""Does cold exist?
In fact, cold does not exist. According to the laws of physics,
what we consider cold is in reality the absence of heat.
Does darkness exist?
Darkness does not exist either. Darkness is in reality the absence of light.
Light we can study, but not darkness.
Evil does not exist. It is just like darkness and cold. God did not create evil.
Evil is the result of what happens when man does not have God's love
present in his heart.""
Albert Einstein (1879-1955)","[{'x': 47, 'y': 276}, {'x': 543, 'y': 276}, {'x': 543, 'y': 595}, {'x': 47, 'y': 595}]",319,496,negative
1590.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1590.jpg,800,600,True,"61
ONA
AG
MUSKRATS","[{'x': 190, 'y': 169}, {'x': 518, 'y': 169}, {'x': 518, 'y': 721}, {'x': 190, 'y': 721}]",552,328,positive
1591.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/1591.jpg,450,600,True,"دلا
8m20s
acer
KLYN","[{'x': 55, 'y': 66}, {'x': 533, 'y': 66}, {'x': 533, 'y': 395}, {'x': 55, 'y': 395}]",329,478,positive
